Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
84	3.77	2970	65	36.10	2.28	0.00
94	4.46	2346	65	31.18	2.52	0.00
90	4.21	2591	64	30.62	2.63	0.00
98	4.51	1539	65	30.02	2.52	0.00
96	4.11	2679	65	35.21	2.64	0.00
84	3.60	1795	65	36.10	2.41	0.00
82	3.69	2023	66	34.13	2.19	0.00
87	3.85	2795	66	37.54	2.42	0.00
85	3.81	3462	65	38.11	2.45	0.00
82	3.54	2138	66	35.91	2.42	0.00
87	3.87	2189	66	36.64	2.46	0.00
82	3.78	2707	65	34.56	2.21	0.00
84	3.72	5405	66	36.65	2.45	0.00
86	3.74	3591	65	37.09	2.45	0.00
82	3.65	2068	66	33.98	2.32	0.00
84	3.88	5210	65	37.02	2.49	0.00
93	4.87	7847	65	34.68	2.74	0.00
99	4.69	3022	65	33.25	2.81	0.00
94	4.44	3716	65	30.54	2.66	0.00
99	4.59	2391	66	31.45	2.73	0.00
97	4.39	3344	65	31.66	2.65	0.00
94	4.31	2452	64	30.06	2.48	0.00
99	4.54	2042	64	31.99	2.77	0.00
97	4.50	1899	65	30.64	2.59	0.00
95	4.50	3184	65	31.23	2.69	0.00
98	4.49	2265	65	30.95	2.62	0.00
98	4.52	2607	65	31.22	2.61	0.00
99	4.51	2018	65	31.33	2.67	0.00
99	4.50	2025	65	31.31	2.64	0.00
93	4.46	2626	65	30.16	2.51	0.00
96	4.38	2522	65	31.75	2.66	0.00
90	3.90	1788	64	33.26	2.44	0.00
82	3.64	2660	65	35.20	2.38	0.00
87	3.81	3550	65	37.88	2.50	0.00
84	3.66	4160	66	35.58	2.38	0.00
83	3.79	5288	65	38.05	2.63	0.00
87	3.95	2728	65	35.81	2.46	0.00
87	3.81	3081	67	38.34	2.49	0.00
82	3.85	6183	65	37.15	2.54	0.00
84	3.62	1520	65	34.83	2.38	0.00
88	3.74	1845	65	36.64	2.47	0.00
85	3.73	2293	65	36.73	2.44	0.00
86	3.84	4908	65	37.55	2.61	0.00
83	3.70	3359	64	35.71	2.50	0.00
88	3.80	2477	66	37.34	2.59	0.00
87	3.81	2656	65	38.54	2.59	0.00
84	3.77	4411	65	37.62	2.48	0.00
80	3.61	3485	65	35.85	2.45	0.00
83	3.74	3175	65	37.41	2.52	0.00
86	3.88	2382	66	36.16	2.47	0.00
86	3.88	3553	67	38.54	2.63	0.00
98	4.26	2784	66	36.82	2.73	0.00
92	3.88	1642	64	38.03	2.51	0.00
98	4.09	2047	66	39.03	2.52	0.00
94	4.24	5560	65	34.21	2.63	0.00
96	4.18	2256	65	38.92	2.60	0.00
97	4.46	1832	66	33.05	2.58	0.00
98	4.56	2458	65	32.55	2.77	0.00
93	4.24	1648	65	30.32	2.51	0.00
99	4.44	1804	64	30.67	2.50	0.00
100	4.64	2080	65	31.63	2.71	0.00
94	4.32	2462	66	30.95	2.63	0.00
93	4.28	2504	65	31.21	2.63	0.00
97	4.54	6083	65	31.07	2.67	0.00
101	4.64	3061	65	32.06	2.68	0.00
94	4.59	5745	65	31.03	2.71	0.00
97	4.46	3012	66	31.93	2.72	0.00
96	4.43	2362	65	30.88	2.67	0.00
94	4.30	1718	65	29.47	2.44	0.00
101	4.63	1956	64	31.34	2.69	0.00
93	4.35	2613	65	30.96	2.65	0.00
102	4.60	1701	66	31.66	2.65	0.00
96	4.41	1818	65	30.56	2.61	0.00
97	4.43	2165	65	32.08	2.73	0.00
97	4.50	1693	64	31.23	2.62	0.00
100	4.38	2258	66	36.16	2.57	0.00
94	4.02	2398	66	38.78	2.54	0.00
93	4.50	10412	65	35.35	2.73	0.00
96	5.47	2206	65	30.41	2.87	0.00
92	4.22	2177	65	30.08	2.52	0.00
100	4.62	4580	64	31.33	2.66	0.00
97	4.53	2015	65	30.55	2.67	0.00
100	4.58	3813	65	31.13	2.57	0.00
95	4.42	2197	65	30.36	2.55	0.00
97	4.45	2069	64	30.80	2.60	0.00
98	4.48	1817	65	30.86	2.63	0.00
94	4.50	1823	64	30.23	2.61	0.00
99	4.57	2300	65	31.67	2.65	0.00
97	4.49	1778	65	30.43	2.57	0.00
96	4.42	2215	64	30.80	2.61	0.00
97	4.50	2279	65	31.56	2.73	0.00
97	4.50	1827	64	30.70	2.55	0.00
94	4.52	2944	66	29.76	2.54	0.00
93	4.33	3142	65	31.49	2.69	0.00
96	4.51	2020	65	30.13	2.53	0.00
94	4.60	8863	66	31.14	2.68	0.00
96	4.44	2386	66	30.91	2.57	0.00
89	4.36	4716	64	30.08	2.61	0.00
98	4.53	2013	65	30.37	2.60	0.00
90	4.29	3101	64	29.57	2.51	0.00
98	4.43	2319	66	32.32	2.70	0.00
97	4.52	2273	64	30.57	2.63	0.00
94	4.38	1866	65	29.68	2.53	0.00
103	4.71	2014	65	31.76	2.66	0.00
92	4.25	1829	64	30.16	2.57	0.00
96	4.37	2037	64	30.48	2.51	0.00
95	4.12	2274	65	36.84	2.62	0.00
101	4.47	2517	66	39.49	2.62	0.00
88	3.87	1847	66	37.42	2.51	0.00
98	4.11	2580	66	38.53	2.51	0.00
97	4.25	2004	65	38.20	2.49	0.00
94	4.79	14708	65	31.70	2.77	0.00
92	4.04	2561	67	36.69	2.43	0.00
92	4.15	3191	66	37.40	2.78	0.00
94	3.94	2162	65	38.30	2.50	0.00
100	4.51	3343	66	37.53	2.70	0.00
94	4.12	2449	65	38.85	2.60	0.00
101	4.60	2864	65	32.17	2.62	0.00
90	4.23	3352	65	30.81	2.64	0.00
97	4.60	1952	66	30.52	2.60	0.00
91	4.20	2756	66	30.49	2.55	0.00
95	4.41	1823	65	30.15	2.54	0.00
95	4.47	4543	63	31.07	2.63	0.00
96	4.86	9029	65	30.67	2.76	0.00
104	4.80	4654	65	31.60	2.68	0.00
94	4.45	1916	65	30.28	2.61	0.00
96	4.26	3269	64	34.48	2.73	0.00
100	4.63	2935	65	31.91	2.61	0.00
97	4.51	2263	65	31.03	2.68	0.00
97	4.53	2033	65	31.04	2.55	0.00
96	4.48	2073	64	30.81	2.65	0.00
94	4.44	2350	65	30.11	2.52	0.00
96	4.40	2786	66	31.46	2.71	0.00
96	4.59	3895	65	31.50	2.72	0.00
94	4.39	3447	65	30.87	2.61	0.00
97	4.42	1869	65	30.27	2.55	0.00
93	4.23	1776	65	29.85	2.51	0.00
99	4.55	1749	65	31.03	2.64	0.00
93	4.32	1733	64	29.17	2.48	0.00
94	4.39	5385	65	32.26	2.72	0.00
101	4.89	6558	66	31.22	2.73	0.00
91	4.32	2509	65	31.13	2.60	0.00
100	4.50	2788	64	31.94	2.65	0.00
99	4.34	2518	65	39.38	2.71	0.00
95	4.36	2060	65	33.95	2.65	0.00
96	4.44	1909	65	30.88	2.67	0.00
97	4.44	2094	65	31.45	2.67	0.00
94	4.31	1690	65	30.06	2.55	0.00
99	4.59	2283	65	31.61	2.65	0.00
96	4.61	4268	66	30.63	2.64	0.00
100	4.71	2093	66	31.15	2.77	0.00
89	4.78	2438	65	30.14	2.77	0.00
110	5.52	2400	65	34.26	2.98	0.00
96	4.45	1830	66	30.99	2.63	0.00
98	4.50	2091	66	32.54	2.81	0.00
97	4.54	1757	65	30.30	2.54	0.00
88	4.16	3187	64	30.15	2.64	0.00
103	4.74	1885	66	31.38	2.70	0.00
99	4.46	3821	65	32.40	2.77	0.00
99	4.56	1772	66	31.94	2.72	0.00
95	4.48	1830	64	30.20	2.59	0.00
100	4.48	2175	65	31.54	2.68	0.00
96	4.49	2212	65	31.25	2.69	0.00
96	4.32	2159	66	31.11	2.63	0.00
95	4.46	2097	65	30.96	2.69	0.00
100	4.71	4574	65	32.11	2.79	0.00
96	4.60	2377	64	29.54	2.56	0.00
94	4.36	4512	64	31.35	2.66	0.00
102	4.69	3136	65	32.02	2.80	0.00
91	4.27	2935	66	29.78	2.53	0.00
100	4.56	2822	66	31.86	2.77	0.00
95	4.44	2094	65	31.36	2.74	0.00
97	4.51	1843	65	30.23	2.54	0.00
99	4.55	2021	64	32.20	2.68	0.00
90	4.24	1670	64	29.50	2.52	0.00
100	4.60	3699	65	32.64	2.81	0.00
95	4.46	1953	65	30.59	2.59	0.00
94	4.59	12522	65	30.95	2.74	0.00
96	4.45	3029	65	31.20	2.73	0.00
97	4.49	2023	65	31.10	2.67	0.00
95	4.42	2352	65	31.14	2.64	0.00
96	4.59	2658	65	30.51	2.67	0.00
97	4.51	2908	65	31.55	2.72	0.00
97	4.62	3412	65	31.60	2.72	0.00
100	5.03	2543	66	35.59	2.87	0.00
98	4.09	2292	65	38.15	2.52	0.00
96	4.06	2209	66	38.77	2.56	0.00
86	3.88	7805	65	34.93	2.37	0.00
100	4.51	1804	65	30.92	2.60	0.00
100	4.60	2238	66	31.91	2.67	0.00
96	4.39	1548	65	30.65	2.63	0.00
96	4.50	1823	65	30.16	2.56	0.00
96	4.52	4313	65	30.71	2.66	0.00
91	4.68	15971	66	31.29	2.90	0.00
98	4.66	2654	65	30.88	2.70	0.00
97	4.55	4387	66	32.17	2.82	0.00
94	4.32	2651	64	29.97	2.48	0.00
96	4.46	2534	65	30.26	2.59	0.00
88	4.21	1853	66	28.67	2.43	0.00
99	4.76	9430	65	31.48	2.84	0.00
95	4.41	2773	65	30.83	2.67	0.00
96	4.43	1798	66	30.97	2.65	0.00
93	4.30	2572	65	31.18	2.72	0.00
104	4.86	1989	64	31.53	2.71	0.00
90	4.15	2414	66	30.69	2.68	0.00
104	4.72	1848	65	31.60	2.69	0.00
94	4.15	1885	66	32.91	2.46	0.00
93	4.42	1994	64	29.50	2.61	0.00
99	4.86	3709	65	30.75	2.70	0.00
96	4.45	2919	65	31.19	2.65	0.00
98	4.53	1839	65	30.44	2.54	0.00
92	4.28	2371	65	30.78	2.67	0.00
96	4.22	2119	65	35.71	2.57	0.00
99	4.55	3394	66	33.96	2.75	0.00
94	4.39	2458	65	31.25	2.63	0.00
101	4.66	1858	65	30.97	2.66	0.00
96	4.50	3180	65	31.57	2.74	0.00
93	4.34	1784	65	30.13	2.54	0.00
95	4.46	2617	65	30.42	2.61	0.00
94	4.29	2283	65	30.55	2.60	0.00
94	4.60	8017	65	31.26	2.76	0.00
98	4.57	3647	65	31.12	2.69	0.00
96	4.45	2549	66	30.78	2.64	0.00
92	4.24	2369	65	30.95	2.66	0.00
100	4.65	2438	65	31.31	2.71	0.00
97	4.50	2393	65	31.18	2.69	0.00
90	4.17	2833	65	30.79	2.57	0.00
102	4.94	6433	65	31.60	2.82	0.00
95	4.37	2430	65	31.44	2.79	0.00
96	4.49	1961	64	31.26	2.76	0.00
105	5.25	2401	66	36.52	2.93	0.00
95	4.12	2576	66	37.18	2.54	0.00
97	4.45	3761	66	34.43	2.77	0.00
89	3.97	2995	64	35.34	2.45	0.00
96	4.32	4829	66	36.12	2.60	0.00
98	4.17	3284	66	37.52	2.60	0.00
96	4.13	2032	65	37.31	2.64	0.00
99	4.64	1782	65	32.47	2.74	0.00
100	4.66	2773	65	31.95	2.74	0.00
95	4.32	1481	65	30.49	2.60	0.00
97	4.45	1967	66	30.49	2.56	0.00
96	4.44	1876	65	30.67	2.57	0.00
99	4.73	5363	64	30.89	2.75	0.00
92	4.20	2409	64	30.04	2.52	0.00
97	4.53	2199	65	31.25	2.74	0.00
101	4.67	1783	65	32.13	2.79	0.00
98	4.47	1812	66	31.15	2.64	0.00
93	4.35	2314	65	31.07	2.71	0.00
96	4.44	1810	65	30.46	2.64	0.00
96	4.36	2205	66	30.36	2.57	0.00
99	4.56	1758	64	31.11	2.64	0.00
101	4.65	1959	64	31.66	2.73	0.00
93	4.36	1635	65	29.81	2.54	0.00
100	4.66	2886	64	32.22	2.74	0.00
93	4.26	1741	65	30.41	2.62	0.00
101	4.75	1726	64	31.09	2.70	0.00
90	4.18	2848	64	30.02	2.59	0.00
101	4.62	2748	65	32.10	2.73	0.00
95	4.38	1948	65	30.67	2.60	0.00
103	5.52	2096	66	32.36	3.00	0.00
103	4.77	2276	65	31.99	2.67	0.00
91	4.29	2889	65	29.62	2.60	0.00
95	4.36	2631	65	31.76	2.66	0.00
84	3.67	2938	65	36.35	2.50	0.00
85	3.83	2795	64	35.34	2.43	0.00
85	3.77	2676	66	36.86	2.45	0.00
87	3.79	5334	65	38.98	2.69	0.00
82	3.56	1863	65	35.54	2.42	0.00
85	3.65	2225	66	36.65	2.52	0.00
85	3.85	2172	66	36.98	2.59	0.00
81	3.67	3705	65	36.81	2.56	0.00
85	3.68	1816	65	33.89	2.34	0.00
86	3.78	2036	65	36.62	2.43	0.00
86	3.76	1892	66	36.40	2.39	0.00
84	3.66	2700	65	36.19	2.39	0.00
80	3.56	3393	66	36.47	2.40	0.00
83	3.62	2721	66	36.02	2.37	0.00
83	3.72	2741	64	36.54	2.53	0.00
89	3.88	2981	66	37.07	2.56	0.00
85	3.61	1332	66	34.26	2.30	0.00
84	3.64	1978	66	35.63	2.42	0.00
85	3.79	2813	66	37.26	2.64	0.00
84	3.71	1785	66	35.48	2.40	0.00
88	3.91	5107	66	38.62	2.63	0.00
85	3.76	2683	66	36.37	2.41	0.00
85	3.82	3774	65	36.62	2.49	0.00
90	4.29	3096	64	30.15	2.49	0.00
102	4.73	3343	65	31.77	2.71	0.00
100	4.47	2055	64	32.71	2.64	0.00
94	4.10	2384	66	36.29	2.44	0.00
94	4.33	5373	65	32.02	2.67	0.00
96	4.33	2936	65	38.28	2.62	0.00
96	4.58	6076	65	33.34	2.74	0.00
96	4.17	2619	65	38.67	2.61	0.00
88	3.98	3200	65	32.53	2.57	0.00
93	4.27	4637	64	32.86	2.55	0.00
96	4.44	3122	65	32.86	2.55	0.00
100	4.31	3452	65	38.67	2.62	0.00
97	4.18	2132	65	37.98	2.57	0.00
95	4.59	3284	65	31.51	2.62	0.00
95	4.12	2489	65	38.04	2.57	0.00
96	4.24	2812	65	34.24	2.59	0.00
92	3.98	2108	65	38.03	2.55	0.00
99	4.37	2043	65	38.21	2.61	0.00
83	3.65	3701	66	34.55	2.37	0.00
87	3.66	3364	66	37.14	2.55	0.00
82	3.73	7395	65	34.87	2.37	0.00
93	4.44	2431	66	29.78	2.56	0.00
98	4.59	2862	65	31.32	2.74	0.00
95	4.44	1854	65	30.18	2.53	0.00
96	4.49	1807	66	30.00	2.56	0.00
89	4.26	4443	66	29.39	2.57	0.00
99	4.44	1995	64	31.60	2.65	0.00
99	4.52	1810	66	30.59	2.57	0.00
90	4.24	2206	66	29.72	2.57	0.00
103	5.01	2142	65	32.78	2.77	0.00
96	4.44	1889	66	30.94	2.61	0.00
99	4.65	3633	66	31.38	2.71	0.00
93	4.38	2181	65	29.22	2.51	0.00
94	4.40	4146	64	30.49	2.66	0.00
94	4.45	3573	65	30.17	2.60	0.00
97	4.38	2652	65	31.71	2.67	0.00
96	4.25	3551	65	36.52	2.63	0.00
99	4.29	2356	65	38.28	2.59	0.00
95	4.13	2276	66	36.57	2.50	0.00
99	4.26	2420	65	39.02	2.57	0.00
93	4.07	2162	66	37.45	2.43	0.00
91	4.01	2211	64	37.63	2.67	0.00
96	4.19	1748	65	37.86	2.58	0.00
102	4.33	2441	66	39.21	2.53	0.00
91	4.03	1962	66	35.63	2.36	0.00
95	4.54	7835	65	31.40	2.72	0.00
94	4.28	2455	64	30.85	2.62	0.00
99	4.46	2468	65	31.13	2.60	0.00
96	4.45	1905	66	29.69	2.53	0.00
92	4.25	2475	65	29.95	2.58	0.00
97	4.52	2783	65	30.48	2.64	0.00
97	4.51	2630	64	30.75	2.70	0.00
94	4.26	2306	64	30.14	2.58	0.00
96	4.44	2825	64	30.49	2.61	0.00
99	4.61	1945	66	30.44	2.67	0.00
96	4.41	1674	65	30.67	2.64	0.00
96	4.40	2015	65	31.33	2.73	0.00
96	4.21	1704	66	34.14	2.60	0.00
91	4.30	1820	64	29.94	2.60	0.00
101	4.40	2169	66	38.18	2.68	0.00
98	4.19	1719	66	39.00	2.64	0.00
95	4.29	2724	66	40.63	2.78	0.00
100	4.90	1751	65	31.61	2.78	0.00
99	4.54	2023	65	31.67	2.76	0.00
90	4.22	1869	65	29.29	2.54	0.00
95	4.29	3526	65	35.43	2.62	0.00
96	4.43	2183	65	32.32	2.70	0.00
98	4.46	1804	66	31.12	2.64	0.00
92	4.21	1850	64	30.55	2.66	0.00
101	4.64	2185	63	31.89	2.78	0.00
102	4.63	1750	64	31.63	2.71	0.00
96	4.41	1907	65	30.63	2.60	0.00
94	4.42	3010	65	30.34	2.63	0.00
101	4.56	2115	65	31.24	2.69	0.00
91	4.35	3534	64	29.48	2.54	0.00
93	4.30	2846	64	30.32	2.61	0.00
99	4.54	2829	65	31.96	2.75	0.00
98	4.67	2765	66	30.88	2.71	0.00
94	4.20	2874	65	31.89	2.82	0.00
95	4.61	8688	65	29.24	2.54	0.00
99	4.69	2408	65	30.30	2.58	0.00
97	4.33	2741	65	32.41	2.84	0.00
86	4.03	2950	65	32.21	2.55	0.00
83	3.72	6527	65	36.93	2.56	0.00
81	3.60	2449	65	35.44	2.49	0.00
88	3.76	1771	65	35.77	2.41	0.00
82	3.65	3015	65	37.90	2.62	0.00
82	3.70	3121	64	36.85	2.58	0.00
82	3.60	2067	65	35.36	2.43	0.00
86	3.66	1573	65	35.35	2.38	0.00
84	3.68	2336	65	35.14	2.38	0.00
88	3.94	3636	65	37.88	2.61	0.00
85	3.68	3250	65	36.67	2.51	0.00
82	3.85	2657	66	35.94	2.48	0.00
99	4.59	4960	66	32.43	2.79	0.00
90	4.11	2283	65	29.52	2.51	0.00
102	4.79	2708	65	32.54	2.80	0.00
97	4.54	3380	65	30.57	2.63	0.00
96	4.51	2345	65	30.47	2.71	0.00
91	4.20	2836	66	30.15	2.60	0.00
100	4.76	10827	64	31.09	2.74	0.00
95	4.46	3094	65	30.75	2.59	0.00
94	4.46	1981	65	29.89	2.56	0.00
97	4.57	2196	65	29.95	2.55	0.00
97	4.42	3050	64	31.60	2.70	0.00
97	4.52	2131	66	30.63	2.62	0.00
97	4.57	2729	66	31.50	2.74	0.00
96	4.45	2609	64	31.01	2.72	0.00
94	4.36	2361	66	29.91	2.55	0.00
99	4.52	2626	65	31.59	2.64	0.00
90	4.34	5445	65	30.23	2.65	0.00
93	4.39	3061	64	30.18	2.70	0.00
103	4.71	2945	63	32.30	2.77	0.00
99	4.54	1747	64	30.58	2.62	0.00
91	4.40	4223	65	29.52	2.54	0.00
94	4.27	2295	63	30.96	2.64	0.00
98	4.67	1827	64	30.56	2.65	0.00
100	4.58	2739	64	31.82	2.75	0.00
93	4.34	2681	65	30.33	2.63	0.00
99	4.48	2965	64	33.85	2.74	0.00
96	4.37	1848	65	30.48	2.61	0.00
94	4.33	2607	66	30.95	2.59	0.00
99	4.51	1759	65	30.53	2.63	0.00
93	4.36	2142	65	29.83	2.56	0.00
92	4.37	4311	65	30.65	2.67	0.00
100	4.68	1956	65	30.61	2.61	0.00
95	4.42	2688	64	29.93	2.57	0.00
98	4.58	6327	65	30.93	2.67	0.00
91	4.32	2426	65	30.42	2.64	0.00
101	4.58	2364	64	31.21	2.63	0.00
92	4.30	2815	65	29.58	2.50	0.00
97	4.45	2151	65	30.30	2.60	0.00
99	4.70	4804	66	31.34	2.71	0.00
96	4.46	4506	65	30.07	2.57	0.00
97	4.45	1648	65	30.24	2.56	0.00
95	4.41	2501	64	31.80	2.74	0.00
98	4.56	2381	65	30.38	2.64	0.00
98	4.41	2746	64	31.65	2.68	0.00
96	4.51	1932	64	30.34	2.62	0.00
99	4.53	3368	66	31.61	2.70	0.00
95	4.45	1792	65	30.27	2.64	0.00
93	4.53	13502	64	30.02	2.73	0.00
104	4.76	1759	65	31.80	2.74	0.00
94	4.47	2581	65	30.34	2.57	0.00
99	4.52	3034	65	31.81	2.69	0.00
96	4.15	2811	65	38.72	2.65	0.00
94	4.08	1856	65	37.24	2.53	0.00
94	4.03	2023	66	37.71	2.56	0.00
98	4.30	2413	66	39.10	2.53	0.00
95	4.01	1801	65	37.70	2.56	0.00
94	4.29	1938	64	30.66	2.62	0.00
99	4.34	1853	65	38.13	2.82	0.00
97	4.24	2357	65	38.24	2.63	0.00
95	4.17	1971	66	38.82	2.60	0.00
98	4.55	2620	66	32.08	2.77	0.00
87	4.06	1936	65	30.95	2.73	0.00
98	4.52	3279	65	31.32	2.76	0.00
98	4.59	1919	64	30.66	2.60	0.00
101	4.53	2267	65	31.30	2.62	0.00
95	4.56	4835	66	31.15	2.77	0.00
100	4.69	3137	65	32.69	2.92	0.00
93	4.32	2105	65	31.06	2.73	0.00
99	4.57	3073	64	31.59	2.73	0.00
97	4.49	2008	65	31.20	2.74	0.00
92	4.43	2524	65	29.96	2.66	0.00
100	4.63	4565	64	31.66	2.73	0.00
92	4.26	1859	65	30.20	2.56	0.00
102	4.68	2028	65	32.33	2.81	0.00
97	4.44	1819	65	30.59	2.68	0.00
99	4.57	2436	66	31.18	2.76	0.00
94	4.37	2098	65	30.71	2.65	0.00
100	4.60	1500	64	30.84	2.70	0.00
97	4.50	1951	65	30.51	2.56	0.00
96	4.50	1798	65	31.07	2.72	0.00
94	4.41	1859	65	29.98	2.58	0.00
96	4.57	2561	64	31.07	2.66	0.00
100	4.56	3074	64	31.87	2.74	0.00
94	4.46	3130	66	30.62	2.68	0.00
94	4.35	3206	65	30.49	2.60	0.00
100	4.67	4249	64	32.13	2.88	0.00
90	4.12	2282	65	29.73	2.52	0.00
99	4.95	12593	65	30.77	2.76	0.00
94	4.25	7017	65	37.14	2.81	0.00
94	4.44	7652	65	33.62	2.59	0.00
93	4.23	2237	65	32.84	2.55	0.00
95	4.38	3698	65	32.54	2.80	0.00
98	4.51	1626	64	31.00	2.67	0.00
97	4.48	1822	65	29.90	2.52	0.00
97	4.49	2360	65	30.22	2.61	0.00
100	4.60	2636	65	31.30	2.75	0.00
89	3.93	2227	65	32.11	2.62	0.00
83	3.67	1582	65	36.09	2.48	0.00
82	3.61	3314	65	36.16	2.40	0.00
84	3.68	1857	65	35.83	2.43	0.00
80	3.55	3873	65	37.77	2.59	0.00
83	3.64	2768	65	37.26	2.50	0.00
82	3.62	2124	64	35.07	2.39	0.00
84	3.57	1838	64	35.23	2.37	0.00
87	3.69	2423	65	36.68	2.50	0.00
89	4.00	1985	65	35.23	2.50	0.00
89	3.83	3081	65	39.73	2.62	0.00
87	3.83	3137	65	35.99	2.60	0.00
95	4.35	1597	64	29.87	2.55	0.00
97	4.42	1972	65	31.13	2.68	0.00
97	4.66	2173	65	30.77	2.70	0.00
92	4.46	1801	65	29.77	2.64	0.00
98	4.53	1753	65	30.14	2.65	0.00
90	4.27	3288	65	30.13	2.62	0.00
