Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
167	7.98	60658	66	47.85	3.20	0.00
172	8.68	60884	66	42.52	3.21	0.00
183	8.81	60424	66	39.48	3.22	0.00
185	8.79	60735	66	39.48	3.20	0.00
169	8.12	60813	66	46.28	3.21	0.00
170	8.32	60923	66	45.08	3.21	0.00
183	8.60	60623	67	41.58	3.22	0.00
177	8.47	60444	67	42.13	3.21	0.00
182	8.81	61077	67	40.39	3.20	0.00
174	8.42	60936	65	42.06	3.21	0.00
184	8.65	60502	65	40.11	3.22	0.00
180	8.37	60300	67	43.44	3.20	0.00
171	8.18	60527	65	46.02	3.23	0.00
177	8.46	60642	66	42.62	3.20	0.00
188	8.63	62371	64	42.80	3.18	0.00
179	8.63	60185	65	39.99	3.20	0.00
167	8.57	61022	66	43.27	3.22	0.00
159	8.06	60411	66	48.73	3.21	0.00
169	8.47	60750	66	42.67	3.21	0.00
185	8.76	60768	66	40.02	3.20	0.00
169	8.08	60700	66	46.00	3.20	0.00
172	8.62	60303	65	41.67	3.22	0.00
183	8.83	61021	65	40.54	3.19	0.00
176	8.66	60610	66	40.55	3.20	0.00
178	8.55	60528	67	42.00	3.20	0.00
181	8.76	60585	65	39.61	3.22	0.00
182	8.51	60633	65	42.04	3.22	0.00
169	8.52	60421	65	42.62	3.19	0.00
181	8.75	60987	67	39.77	3.17	0.00
164	7.94	60420	66	48.33	3.20	0.00
181	8.78	60736	65	39.57	3.20	0.00
183	8.57	60556	65	40.81	3.19	0.00
173	8.44	60661	66	43.34	3.18	0.00
182	8.60	60447	65	40.89	3.18	0.00
159	7.86	61020	66	51.47	3.17	0.00
183	8.83	60637	66	39.69	3.19	0.00
190	8.94	61210	66	39.48	3.18	0.00
179	8.50	60522	66	41.48	3.19	0.00
180	8.56	59919	65	41.12	3.18	0.00
179	8.35	60548	65	42.56	3.18	0.00
174	8.63	60541	65	41.63	3.17	0.00
179	8.74	60427	66	40.30	3.19	0.00
178	8.96	60154	65	39.00	3.16	0.00
179	8.72	60670	65	41.25	3.17	0.00
179	8.75	60948	64	39.68	3.22	0.00
180	8.58	60314	65	40.58	3.21	0.00
175	8.63	60240	66	40.64	3.20	0.00
180	8.64	60454	66	41.00	3.16	0.00
174	8.53	60843	66	42.92	3.19	0.00
176	8.47	60220	65	42.67	3.19	0.00
186	8.80	61014	66	39.38	3.17	0.00
175	8.42	60201	65	42.66	3.20	0.00
177	8.47	60702	65	42.47	3.18	0.00
181	8.48	60169	65	40.54	3.18	0.00
167	8.38	60092	65	44.18	3.19	0.00
179	9.03	60909	64	38.91	3.19	0.00
176	8.82	60104	66	38.50	3.17	0.00
177	9.02	60644	66	38.55	3.18	0.00
176	8.72	60487	66	40.25	3.17	0.00
182	8.86	60371	66	39.62	3.18	0.00
180	8.75	60625	66	39.82	3.19	0.00
173	8.35	60414	67	43.82	3.19	0.00
179	8.59	60137	65	41.58	3.20	0.00
177	8.62	60270	66	40.72	3.21	0.00
176	9.06	60446	65	38.47	3.20	0.00
188	8.89	60858	64	39.71	3.19	0.00
179	8.90	60509	64	38.95	3.18	0.00
183	8.79	60978	65	40.02	3.19	0.00
171	8.67	60682	65	41.78	3.18	0.00
167	8.18	60625	65	46.20	3.19	0.00
180	8.88	60676	66	39.03	3.19	0.00
183	8.76	60381	65	39.31	3.21	0.00
178	8.61	60069	66	40.29	3.18	0.00
184	8.70	60639	65	39.57	3.18	0.00
177	8.80	61455	66	39.38	3.19	0.00
178	8.60	60799	65	41.73	3.20	0.00
179	8.59	60567	65	41.65	3.16	0.00
186	8.84	60677	65	39.49	3.18	0.00
186	8.88	60283	65	39.03	3.20	0.00
183	8.70	61038	65	40.63	3.17	0.00
171	8.53	60208	67	41.25	3.18	0.00
173	8.36	60523	65	42.50	3.21	0.00
184	8.74	60404	65	39.96	3.20	0.00
180	8.69	60231	66	40.44	3.19	0.00
167	8.27	59969	65	44.37	3.19	0.00
174	8.35	59982	66	42.97	3.18	0.00
174	8.41	60329	66	42.57	3.17	0.00
175	8.25	60446	65	44.22	3.20	0.00
176	8.26	60607	66	45.02	3.20	0.00
166	8.07	60606	65	47.78	3.20	0.00
181	8.68	60296	66	40.77	3.18	0.00
171	8.34	60226	66	44.37	3.19	0.00
172	9.04	60285	65	38.19	3.19	0.00
182	8.92	60561	66	38.71	3.20	0.00
181	8.46	60663	66	42.04	3.21	0.00
127	6.14	43234	67	37.35	3.18	0.00
83	4.84	30628	66	31.18	3.16	0.00
91	4.44	31088	66	34.14	3.16	0.00
21	1.15	7280	65	18.47	1.91	0.00
3	0.28	1023	64	13.72	1.40	0.00
4	0.32	1131	63	14.23	1.51	0.00
