Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
70	5.06	24225	64	30.17	3.18	0.00
70	5.01	24039	64	29.85	3.15	0.00
69	5.07	24381	64	30.20	3.19	0.00
69	5.08	24206	65	30.28	3.17	0.00
70	5.05	24320	63	29.78	3.15	0.00
70	5.02	24300	65	30.09	3.15	0.00
69	5.04	24320	63	30.28	3.17	0.00
67	5.13	24408	64	30.41	3.18	0.00
69	5.04	24266	65	30.16	3.16	0.00
69	5.06	24060	64	29.87	3.18	0.00
68	5.14	24300	65	30.31	3.16	0.00
68	5.09	24244	65	30.07	3.15	0.00
70	5.06	23984	65	29.73	3.16	0.00
68	5.15	24724	65	30.33	3.16	0.00
70	5.02	24089	64	29.73	3.15	0.00
70	5.02	24235	64	30.06	3.15	0.00
70	5.04	24296	64	30.09	3.15	0.00
70	5.04	24268	64	29.89	3.16	0.00
70	4.98	24182	64	29.82	3.13	0.00
69	5.02	24230	65	30.05	3.15	0.00
70	5.05	24134	64	29.95	3.16	0.00
69	5.06	24228	64	30.00	3.17	0.00
70	5.02	24113	64	30.11	3.16	0.00
69	5.11	24537	65	30.49	3.15	0.00
70	5.03	24345	65	30.12	3.15	0.00
69	5.04	24041	63	30.09	3.15	0.00
68	5.07	24351	65	30.19	3.17	0.00
69	5.04	24383	65	30.39	3.15	0.00
69	5.06	24305	63	30.31	3.18	0.00
69	5.05	24455	65	30.25	3.15	0.00
70	5.02	24086	65	30.19	3.16	0.00
72	4.98	24063	64	29.72	3.16	0.00
70	5.05	24080	63	29.98	3.16	0.00
70	5.12	24599	64	30.43	3.17	0.00
70	5.00	23953	64	29.86	3.15	0.00
69	5.04	24215	64	30.04	3.17	0.00
68	5.13	24587	64	30.54	3.17	0.00
69	5.04	24192	64	30.11	3.16	0.00
70	4.97	24477	64	30.17	3.14	0.00
69	5.06	24265	64	30.19	3.15	0.00
70	5.02	23863	64	29.67	3.16	0.00
69	5.08	24379	65	29.98	3.13	0.00
69	5.10	24396	64	30.19	3.17	0.00
69	5.06	23999	63	30.12	3.18	0.00
69	5.08	24293	63	30.20	3.14	0.00
70	5.04	24340	65	30.09	3.16	0.00
69	5.02	24090	65	30.07	3.14	0.00
70	5.07	24453	64	30.12	3.16	0.00
69	5.07	24488	64	30.55	3.15	0.00
70	4.98	24150	63	29.76	3.15	0.00
70	5.03	23942	64	30.12	3.13	0.00
70	5.04	24412	64	30.15	3.15	0.00
68	5.08	24086	64	30.05	3.16	0.00
68	5.14	24705	64	30.48	3.15	0.00
69	5.10	24374	65	30.19	3.18	0.00
69	5.00	23817	64	29.91	3.18	0.00
71	5.02	24534	64	30.34	3.15	0.00
77	5.22	24336	63	30.29	3.12	0.00
83	5.49	24095	65	29.88	3.10	0.00
37	2.67	12804	64	26.98	3.12	0.00
36	2.69	12662	64	27.12	3.13	0.00
37	2.68	12578	63	26.87	3.11	0.00
37	2.68	12818	65	27.12	3.11	0.00
31	2.25	10778	63	24.65	2.85	0.00
3	0.28	830	63	12.60	1.32	0.00
4	0.30	1253	62	13.54	1.41	0.00
3	0.28	1009	62	13.08	1.43	0.00
4	0.31	1010	62	12.57	1.29	0.00
3	0.29	646	62	13.70	1.41	0.00
