Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
28	2.33	6235	63	25.47	2.86	0.00
29	2.40	6489	63	25.13	2.72	0.00
28	2.36	6766	62	25.23	2.72	0.00
28	2.34	6124	62	24.89	2.80	0.00
28	2.32	6642	63	24.65	2.69	0.00
28	2.37	6193	63	24.75	2.71	0.00
28	2.31	6119	62	24.15	2.65	0.00
28	2.32	6409	62	24.91	2.72	0.00
27	2.27	6590	62	24.39	2.69	0.00
29	2.38	6552	61	24.83	2.69	0.00
28	2.33	6528	62	24.74	2.70	0.00
27	2.29	6256	63	24.15	2.67	0.00
28	2.32	6492	62	24.37	2.72	0.00
28	2.34	6624	62	24.55	2.66	0.00
28	2.35	6638	62	24.87	2.69	0.00
29	2.41	6319	62	24.45	2.71	0.00
29	2.39	6305	63	24.24	2.67	0.00
29	2.39	6696	63	24.96	2.75	0.00
28	2.34	6282	63	24.52	2.66	0.00
29	2.41	6680	62	25.06	2.75	0.00
28	2.35	6470	62	24.45	2.65	0.00
28	2.34	6245	63	24.49	2.68	0.00
28	2.36	6692	62	24.74	2.68	0.00
28	2.37	6454	63	24.58	2.73	0.00
28	2.35	6745	63	24.75	2.67	0.00
28	2.36	6003	62	24.16	2.67	0.00
29	2.43	6366	62	24.68	2.79	0.00
29	2.45	6306	62	24.68	2.76	0.00
30	2.53	6437	63	25.00	2.79	0.00
30	2.49	6770	62	25.25	2.82	0.00
29	2.40	6343	62	24.68	2.78	0.00
29	2.39	6507	63	24.63	2.66	0.00
30	2.47	6768	62	25.37	2.81	0.00
28	2.37	6627	62	25.05	2.70	0.00
27	2.28	6165	63	24.36	2.68	0.00
28	2.33	6530	63	24.63	2.71	0.00
29	2.43	6274	62	24.44	2.67	0.00
30	2.54	6523	63	24.90	2.79	0.00
29	2.46	6304	61	24.81	2.79	0.00
28	2.37	6396	62	24.79	2.74	0.00
30	2.47	6528	62	24.85	2.79	0.00
30	2.47	6549	62	24.94	2.82	0.00
28	2.37	6868	63	25.60	2.74	0.00
29	2.40	6277	62	24.81	2.69	0.00
29	2.41	6779	62	25.53	2.79	0.00
28	2.32	6179	62	24.62	2.72	0.00
28	2.36	6333	63	24.81	2.69	0.00
28	2.36	6494	63	25.00	2.71	0.00
29	2.38	6624	62	25.00	2.69	0.00
29	2.38	6586	62	25.13	2.71	0.00
28	2.38	6311	62	24.57	2.70	0.00
29	2.41	6608	63	24.85	2.70	0.00
28	2.30	6285	64	24.36	2.64	0.00
28	2.32	6499	63	24.99	2.69	0.00
28	2.37	6603	62	25.10	2.68	0.00
28	2.30	5768	63	24.63	2.67	0.00
28	2.33	6061	62	24.53	2.77	0.00
27	2.29	6286	63	24.35	2.66	0.00
28	2.32	6353	63	24.42	2.66	0.00
29	2.38	6688	62	25.29	2.76	0.00
28	2.35	6610	63	25.11	2.70	0.00
28	2.37	6264	63	24.73	2.68	0.00
29	2.42	6788	63	25.27	2.71	0.00
28	2.36	6461	62	24.95	2.71	0.00
28	2.36	6582	63	24.88	2.74	0.00
28	2.30	6358	62	24.63	2.70	0.00
28	2.38	6540	64	24.66	2.69	0.00
28	2.35	6153	63	24.45	2.65	0.00
28	2.34	6465	63	24.90	2.72	0.00
29	2.39	6890	63	25.55	2.74	0.00
28	2.33	6173	63	24.50	2.71	0.00
28	2.35	6860	63	26.08	2.89	0.00
28	2.34	6468	63	25.64	2.86	0.00
27	2.21	5836	64	23.98	2.68	0.00
26	2.15	5139	63	24.66	2.77	0.00
26	2.19	5205	63	24.39	2.70	0.00
27	2.23	4903	63	24.18	2.69	0.00
27	2.23	5352	63	24.67	2.78	0.00
28	2.33	6479	64	24.73	2.70	0.00
29	2.40	6424	63	24.84	2.68	0.00
28	2.33	6502	63	24.86	2.72	0.00
27	2.26	6283	62	24.74	2.70	0.00
26	2.20	5530	63	24.30	2.68	0.00
26	2.19	5127	62	24.60	2.71	0.00
27	2.22	5645	63	24.74	2.73	0.00
28	2.34	6086	63	24.38	2.71	0.00
28	2.36	6185	63	24.50	2.74	0.00
28	2.31	6603	63	24.45	2.72	0.00
28	2.35	6328	62	24.63	2.69	0.00
29	2.40	7011	62	25.51	2.76	0.00
29	2.41	6415	62	25.14	2.80	0.00
28	2.36	6539	63	25.17	2.74	0.00
29	2.38	6512	64	25.12	2.74	0.00
28	2.29	6437	62	24.90	2.74	0.00
32	2.70	1297	64	25.53	2.74	0.00
