Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
336	13.99	6184	69	63.14	3.21	0.00
341	14.32	10280	69	65.63	3.42	0.00
329	14.12	4408	69	60.05	3.25	0.00
340	15.43	19343	68	56.87	3.25	0.00
328	14.53	17745	69	59.22	3.52	0.00
338	14.54	22136	70	65.02	3.62	0.00
314	13.09	14214	69	65.53	3.33	0.00
346	13.35	5732	71	70.98	3.38	0.00
317	12.99	12144	70	65.15	3.32	0.00
331	13.66	11639	70	65.88	3.44	0.00
315	12.93	5532	70	65.83	3.25	0.00
322	13.19	6117	70	65.72	3.36	0.00
321	12.78	10636	70	67.45	3.41	0.00
309	12.70	6210	69	65.13	3.30	0.00
329	13.58	4637	68	61.92	3.12	0.00
333	13.45	7169	68	66.58	3.48	0.00
329	13.53	4841	69	65.22	3.36	0.00
307	13.01	5855	69	62.93	3.34	0.00
338	13.90	6165	68	65.23	3.28	0.00
319	13.51	10704	69	63.71	3.45	0.00
344	13.95	5696	69	66.37	3.31	0.00
316	12.95	4161	69	60.95	3.12	0.00
347	13.84	13731	70	65.60	3.11	0.00
341	13.74	6690	70	65.11	3.26	0.00
328	13.50	5315	69	62.30	3.19	0.00
321	13.79	21161	69	63.94	3.41	0.00
312	13.49	30134	69	64.54	3.35	0.00
320	13.97	6577	69	59.70	3.52	0.00
339	14.48	16368	70	65.12	3.59	0.00
327	13.79	5322	68	63.21	3.36	0.00
334	14.04	14679	68	65.48	3.27	0.00
330	14.50	6618	68	62.75	3.42	0.00
340	14.54	5038	69	65.28	3.21	0.00
359	14.41	5356	69	67.56	3.32	0.00
304	14.37	5382	70	63.76	3.16	0.00
329	14.50	13471	70	66.34	3.28	0.00
334	14.11	6733	69	64.73	3.27	0.00
347	14.48	10691	69	67.92	3.49	0.00
342	14.60	11369	71	62.88	3.35	0.00
325	14.27	20013	68	62.99	3.30	0.00
325	14.26	23622	69	62.83	3.12	0.00
320	14.80	30385	70	63.06	3.29	0.00
328	13.23	8541	69	67.07	3.47	0.00
313	13.17	11362	69	64.67	3.53	0.00
328	14.18	12171	68	63.05	3.24	0.00
328	13.46	4545	70	64.04	3.09	0.00
329	13.31	4958	68	66.83	3.31	0.00
332	14.11	10003	70	63.25	3.24	0.00
310	13.56	16921	69	63.71	3.37	0.00
328	13.88	5778	70	63.98	3.33	0.00
332	15.21	12390	69	65.77	3.36	0.00
336	14.46	9345	68	63.12	3.21	0.00
343	13.64	6716	69	67.48	3.24	0.00
320	14.18	24163	69	65.98	3.19	0.00
315	13.68	18639	68	63.81	3.38	0.00
348	14.27	19362	69	65.76	3.41	0.00
335	13.80	11687	68	64.70	3.47	0.00
320	14.58	25699	68	62.75	3.45	0.00
330	13.92	4929	68	61.48	3.23	0.00
339	14.21	3454	68	62.01	3.26	0.00
332	13.76	6290	69	64.96	3.23	0.00
335	13.92	5642	69	64.27	3.33	0.00
321	12.88	5334	69	66.06	3.21	0.00
327	13.53	7043	68	66.18	3.42	0.00
364	15.04	5710	70	70.70	3.42	0.00
328	13.21	11137	69	65.80	3.48	0.00
381	15.32	41947	70	71.55	5.00	0.00
422	17.62	81223	70	73.66	7.38	0.00
451	18.79	80021	70	73.72	6.97	0.00
386	16.42	93139	69	70.97	7.60	0.00
398	16.65	89853	70	73.98	7.79	0.00
430	17.82	41811	70	74.35	5.28	0.00
469	18.53	20618	69	77.89	4.33	0.00
453	17.19	6781	69	77.88	3.42	0.00
313	12.88	4752	69	65.24	3.31	0.00
344	15.42	19364	69	64.39	4.36	0.00
361	15.08	9044	68	67.47	3.87	0.00
374	15.97	33003	69	68.74	5.28	0.00
330	13.73	6020	69	64.84	3.28	0.00
311	13.18	5432	69	62.62	3.11	0.00
330	14.40	30939	68	67.00	3.47	0.00
329	13.56	23347	69	67.91	3.16	0.00
314	14.35	26390	70	61.66	3.54	0.00
345	14.83	8516	69	58.20	3.22	0.00
346	15.55	5697	69	64.80	3.31	0.00
354	17.83	29634	68	67.48	4.40	0.00
446	18.48	55516	70	75.23	7.14	0.00
392	16.04	16781	70	71.09	3.92	0.00
343	12.91	6055	69	68.33	3.24	0.00
313	13.03	11342	69	65.94	3.31	0.00
342	14.49	11461	69	66.31	3.48	0.00
324	13.65	13732	70	65.72	3.52	0.00
314	12.92	5883	69	64.64	3.31	0.00
330	13.21	6839	69	68.51	3.26	0.00
331	13.89	7273	70	64.28	3.42	0.00
323	13.94	7184	68	65.07	3.54	0.00
367	14.21	6337	70	71.72	3.42	0.00
317	12.60	7562	69	66.33	3.38	0.00
332	13.47	7643	70	67.33	3.30	0.00
336	13.80	10515	69	69.50	3.41	0.00
363	15.54	9550	69	68.24	3.81	0.00
347	14.27	20005	69	67.54	3.77	0.00
343	14.19	10862	70	66.18	3.59	0.00
327	13.65	11813	69	65.97	3.38	0.00
328	13.64	9931	68	64.54	3.29	0.00
337	14.32	20393	69	64.93	3.44	0.00
362	15.33	8188	69	63.48	3.53	0.00
326	13.61	7831	70	64.28	3.27	0.00
335	13.75	15012	69	67.47	3.60	0.00
340	14.07	12712	69	66.32	3.51	0.00
342	13.83	3684	70	66.84	3.24	0.00
340	14.82	23847	69	67.72	3.61	0.00
343	14.41	4987	70	65.80	3.29	0.00
354	16.00	5127	69	58.41	3.27	0.00
345	14.50	5616	70	65.09	3.33	0.00
331	14.21	3658	70	62.69	3.14	0.00
368	15.60	7302	69	61.14	3.53	0.00
340	14.10	5443	70	65.20	3.33	0.00
359	15.48	16522	69	64.62	3.92	0.00
354	14.41	9614	69	69.13	3.76	0.00
354	15.05	9414	70	66.79	3.71	0.00
334	15.26	12018	70	64.12	3.55	0.00
366	15.57	8694	70	69.05	3.34	0.00
339	14.41	6370	70	63.56	3.36	0.00
338	15.41	19923	69	55.71	3.41	0.00
348	14.69	10859	69	63.78	3.76	0.00
260	11.74	15927	70	59.80	3.37	0.00
236	9.87	2912	69	55.46	3.03	0.00
216	8.80	3205	70	53.64	3.06	0.00
229	9.46	16660	69	59.93	3.14	0.00
237	9.20	3115	69	59.28	3.08	0.00
208	8.32	3176	69	56.20	3.01	0.00
213	9.14	16353	69	56.95	3.06	0.00
147	6.19	5898	68	48.80	3.02	0.00
110	4.39	2419	68	41.76	2.64	0.00
106	4.34	2494	68	41.72	2.60	0.00
110	4.60	2852	68	41.86	2.79	0.00
92	3.79	1073	67	39.36	2.45	0.00
