Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
199	10.53	60766	64	39.53	3.17	0.00
194	10.42	61015	65	39.60	3.20	0.00
196	10.39	60909	65	39.70	3.21	0.00
195	10.51	61059	65	39.66	3.21	0.00
201	10.53	60843	65	39.32	3.18	0.00
206	10.67	61148	64	39.73	3.13	0.00
201	10.52	61107	64	39.77	3.15	0.00
205	10.64	61104	65	39.95	3.18	0.00
196	10.52	61148	64	39.52	3.18	0.00
194	10.38	61171	64	39.72	3.18	0.00
205	10.64	60782	65	39.61	3.16	0.00
203	10.51	61134	65	39.64	3.19	0.00
199	10.54	61186	65	39.96	3.17	0.00
203	10.54	60656	65	39.55	3.18	0.00
196	10.37	60949	65	39.85	3.19	0.00
202	10.46	60884	65	39.58	3.19	0.00
202	10.74	61427	66	39.76	3.20	0.00
199	10.62	60827	64	39.82	3.20	0.00
201	10.40	61053	65	40.27	3.15	0.00
205	10.51	61311	66	40.02	3.18	0.00
205	10.40	61388	65	40.24	3.18	0.00
198	10.42	61403	64	40.59	3.19	0.00
209	10.68	60503	65	39.09	3.17	0.00
201	10.59	61253	66	39.97	3.22	0.00
202	10.57	61035	65	39.82	3.21	0.00
199	10.55	60946	65	39.49	3.18	0.00
202	10.48	61034	65	39.60	3.18	0.00
201	10.40	60870	64	39.84	3.18	0.00
198	10.51	60885	65	39.71	3.19	0.00
201	10.55	61464	65	39.92	3.17	0.00
202	10.45	61337	65	40.09	3.20	0.00
200	10.41	61062	65	39.88	3.21	0.00
201	10.55	61149	65	40.21	3.19	0.00
203	10.37	60527	64	39.94	3.13	0.00
201	10.66	61127	64	39.53	3.17	0.00
203	10.51	61087	65	39.86	3.18	0.00
200	10.53	61135	65	39.77	3.17	0.00
208	10.59	61027	65	40.02	3.20	0.00
200	10.45	61160	65	39.73	3.18	0.00
200	10.51	61299	64	40.01	3.18	0.00
196	10.44	60837	66	39.34	3.19	0.00
197	10.34	61920	65	40.18	3.19	0.00
202	10.29	36869	65	40.54	3.16	0.00
