Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
12	0.99	3030	63	21.96	2.64	0.00
12	0.99	2765	63	21.60	2.62	0.00
12	1.01	3417	63	22.50	2.69	0.00
12	0.97	2876	63	21.64	2.62	0.00
12	0.97	2837	63	21.72	2.65	0.00
12	1.01	2805	63	22.19	2.70	0.00
12	0.99	2970	62	21.91	2.65	0.00
12	1.03	2924	63	21.97	2.69	0.00
12	1.02	3169	62	22.14	2.68	0.00
12	1.00	2999	63	21.89	2.67	0.00
11	0.96	2759	63	21.60	2.64	0.00
12	0.97	3040	63	21.85	2.65	0.00
11	0.93	2925	62	21.71	2.66	0.00
12	1.00	3009	63	22.01	2.63	0.00
11	0.94	2847	63	21.75	2.66	0.00
11	0.95	2942	62	21.98	2.66	0.00
12	0.97	2549	63	21.49	2.61	0.00
12	1.01	3375	62	22.43	2.68	0.00
12	0.97	2944	62	21.81	2.66	0.00
12	0.99	2716	63	21.57	2.61	0.00
12	1.00	3224	63	22.13	2.66	0.00
12	1.00	2910	63	22.13	2.66	0.00
12	1.01	3073	63	22.18	2.66	0.00
12	1.00	2937	63	21.94	2.65	0.00
12	0.99	3072	63	22.06	2.65	0.00
12	1.01	2759	62	21.82	2.61	0.00
12	0.96	2895	63	21.73	2.61	0.00
12	0.99	3062	64	21.84	2.60	0.00
12	0.99	2562	63	21.33	2.59	0.00
12	1.00	3128	63	22.06	2.66	0.00
12	1.01	3090	64	22.22	2.65	0.00
12	1.00	2931	63	21.70	2.61	0.00
12	1.01	3257	63	22.38	2.66	0.00
12	0.98	2999	65	21.83	2.63	0.00
12	0.96	2695	63	21.59	2.62	0.00
12	1.03	3142	62	22.62	2.68	0.00
12	0.96	2848	63	21.77	2.62	0.00
12	0.98	2997	63	22.09	2.67	0.00
12	0.97	2893	63	21.73	2.62	0.00
12	0.98	2713	63	21.68	2.61	0.00
12	1.01	3109	63	22.35	2.68	0.00
12	1.00	2911	63	21.96	2.65	0.00
12	1.03	3314	64	22.42	2.65	0.00
12	0.99	2807	63	21.92	2.63	0.00
12	0.99	3056	63	21.80	2.58	0.00
12	0.97	2855	63	21.99	2.64	0.00
12	0.98	2942	64	22.08	2.66	0.00
12	0.97	2922	63	21.70	2.61	0.00
12	1.00	3024	63	22.15	2.68	0.00
12	1.00	3003	64	21.98	2.67	0.00
12	0.98	3063	63	21.82	2.63	0.00
12	1.00	2936	63	21.79	2.64	0.00
12	0.99	2927	63	21.95	2.66	0.00
12	0.99	3078	63	21.93	2.65	0.00
4	0.35	1291	63	14.83	1.62	0.00
3	0.29	822	62	12.33	1.34	0.00
3	0.27	882	62	13.73	1.55	0.00
