Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
454	19.75	8455	69	71.19	3.40	0.00
445	20.51	10131	69	70.05	3.27	0.00
469	20.45	10438	69	71.45	3.30	0.00
438	19.30	20461	69	70.90	3.33	0.00
473	20.92	17358	70	75.91	4.11	0.00
450	20.18	19939	68	72.10	3.88	0.00
459	20.83	7667	69	71.65	3.31	0.00
452	19.88	5511	68	69.00	3.24	0.00
455	20.86	15752	69	67.46	3.48	0.00
489	21.83	8990	70	77.28	3.31	0.00
441	19.53	22710	69	73.95	3.24	0.00
452	19.46	7848	70	73.49	3.26	0.00
435	19.51	12204	70	69.56	3.16	0.00
450	20.47	15562	70	72.34	3.41	0.00
469	21.15	11058	68	72.37	3.19	0.00
485	21.47	15949	69	71.71	3.77	0.00
462	20.08	15645	70	72.99	3.41	0.00
445	20.68	22837	70	72.14	3.57	0.00
463	21.82	11074	69	70.31	3.39	0.00
469	20.31	8541	69	70.64	3.41	0.00
459	20.56	12310	68	72.81	3.59	0.00
460	20.42	23301	70	75.69	4.20	0.00
487	22.51	15438	69	74.85	3.97	0.00
447	20.16	10807	69	71.58	3.34	0.00
491	22.23	14814	69	67.95	3.81	0.00
495	22.74	18749	70	72.75	3.66	0.00
459	21.39	21443	70	72.47	3.55	0.00
443	20.33	14794	70	67.61	3.39	0.00
460	20.28	14050	69	70.80	3.63	0.00
470	22.03	34463	69	67.11	3.55	0.00
474	20.42	21340	70	72.90	3.84	0.00
478	22.28	11105	70	63.26	3.62	0.00
493	21.80	34128	69	69.20	4.40	0.00
464	20.69	12235	69	67.50	3.24	0.00
472	22.13	10433	70	62.05	3.26	0.00
512	22.77	19669	70	67.33	3.72	0.00
488	22.42	37491	69	71.58	4.46	0.00
502	23.08	33842	69	75.19	4.23	0.00
565	24.50	100449	71	84.17	7.11	0.00
543	24.81	54140	71	79.90	5.30	0.00
563	24.67	60128	70	85.25	6.05	0.00
511	23.07	14295	71	78.73	3.82	0.00
476	21.78	25902	71	72.79	3.88	0.00
505	22.47	47911	71	77.05	4.77	0.00
449	19.44	16884	71	73.81	3.52	0.00
469	21.87	28600	71	69.05	3.71	0.00
418	18.88	20433	70	72.01	3.59	0.00
471	21.85	29268	71	73.36	3.98	0.00
450	20.67	9564	70	70.02	3.43	0.00
462	21.30	13888	71	72.82	3.64	0.00
458	20.25	18190	70	71.05	3.65	0.00
448	20.43	19385	70	71.16	3.74	0.00
459	20.34	19300	71	71.44	3.77	0.00
449	20.45	13128	70	69.73	3.40	0.00
487	21.86	18972	71	68.60	3.88	0.00
486	21.41	16110	71	67.78	3.74	0.00
388	18.13	13354	70	65.46	3.46	0.00
364	16.56	15237	71	63.59	3.51	0.00
350	15.84	16143	70	65.50	3.37	0.00
267	12.18	6712	71	55.82	3.22	0.00
281	12.35	4746	71	55.44	3.24	0.00
196	8.74	2915	70	42.76	3.11	0.00
194	9.27	3087	69	41.28	3.05	0.00
189	9.33	12981	70	47.41	3.15	0.00
123	5.77	4115	69	36.72	2.78	0.00
99	4.31	2412	69	40.80	2.61	0.00
102	4.39	2399	69	39.79	2.64	0.00
93	4.22	2037	68	35.67	2.57	0.00
97	4.36	2486	68	35.00	2.73	0.00
35	1.66	1744	66	20.91	1.86	0.00
3	0.29	965	66	15.43	1.60	0.00
3	0.29	1036	66	14.86	1.53	0.00
10	0.80	100	67	16.77	1.79	0.00
