Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
66	3.73	21142	64	29.01	3.08	0.00
67	3.67	21057	63	28.68	3.06	0.00
66	3.70	21196	64	28.95	3.11	0.00
67	3.69	21254	63	28.75	3.09	0.00
67	3.68	21399	63	29.13	3.11	0.00
67	3.65	21321	64	28.74	3.11	0.00
66	3.79	21017	64	28.74	3.11	0.00
67	3.78	21436	64	29.48	3.11	0.00
67	3.72	21217	65	28.98	3.10	0.00
66	3.78	21002	63	28.57	3.08	0.00
67	3.65	21254	65	28.83	3.11	0.00
67	3.75	21263	64	28.76	3.10	0.00
67	3.68	21177	64	28.95	3.11	0.00
67	3.66	20954	64	28.79	3.12	0.00
67	3.74	21521	65	29.20	3.10	0.00
67	3.67	20931	63	28.79	3.10	0.00
67	3.75	21204	64	28.89	3.14	0.00
67	3.77	21492	63	29.07	3.09	0.00
67	3.75	20886	64	28.87	3.12	0.00
67	3.81	21356	64	29.03	3.09	0.00
66	3.77	21196	62	28.97	3.11	0.00
67	3.74	21209	65	28.90	3.11	0.00
67	3.67	21339	64	28.93	3.10	0.00
67	3.78	21435	63	28.91	3.09	0.00
66	3.72	20882	66	28.56	3.11	0.00
66	3.75	21167	64	28.85	3.14	0.00
67	3.75	21536	64	29.16	3.10	0.00
67	3.65	20962	63	28.90	3.10	0.00
67	3.71	21132	63	28.86	3.09	0.00
67	3.73	21231	64	28.74	3.14	0.00
69	3.65	21048	65	28.92	3.13	0.00
67	3.81	21427	64	28.93	3.13	0.00
67	3.75	21289	64	28.81	3.12	0.00
67	3.71	20874	64	28.59	3.11	0.00
67	3.73	21269	64	28.93	3.15	0.00
67	3.74	21353	64	28.79	3.14	0.00
67	3.69	20931	64	28.79	3.14	0.00
67	3.77	21380	64	28.82	3.12	0.00
67	3.74	20940	64	28.60	3.13	0.00
67	3.74	21237	65	28.58	3.14	0.00
67	3.70	21097	63	28.59	3.12	0.00
68	3.70	21445	64	28.85	3.13	0.00
66	3.72	20901	64	28.47	3.13	0.00
67	3.69	21284	65	28.78	3.16	0.00
67	3.67	21279	64	28.82	3.12	0.00
67	3.68	20935	64	28.75	3.13	0.00
68	3.74	21525	65	29.13	3.13	0.00
67	3.75	20981	64	28.81	3.14	0.00
68	3.60	20733	65	28.49	3.14	0.00
68	3.66	21255	64	28.99	3.12	0.00
68	3.75	21316	64	28.93	3.13	0.00
67	3.73	21188	65	29.09	3.10	0.00
68	3.76	21352	64	29.08	3.10	0.00
68	3.69	21229	63	28.84	3.11	0.00
67	3.74	21196	64	28.76	3.12	0.00
67	3.77	21336	64	28.90	3.10	0.00
67	3.68	21314	64	28.94	3.09	0.00
67	3.80	21279	63	29.18	3.12	0.00
67	3.70	20998	64	28.86	3.13	0.00
68	3.73	21290	63	29.04	3.11	0.00
67	3.68	20985	63	28.78	3.13	0.00
67	3.76	21450	64	29.22	3.09	0.00
67	3.71	21196	65	28.82	3.13	0.00
67	3.71	21023	64	28.73	3.10	0.00
67	3.74	21448	62	29.17	3.12	0.00
67	3.73	21073	64	28.82	3.10	0.00
67	3.76	21367	63	29.10	3.11	0.00
68	3.68	21121	65	28.88	3.11	0.00
68	3.69	21052	64	28.83	3.11	0.00
67	3.75	21098	64	28.89	3.13	0.00
67	3.71	21087	64	28.97	3.12	0.00
67	3.82	21348	63	29.34	3.11	0.00
67	3.77	20990	63	29.12	3.14	0.00
67	3.69	21297	65	29.19	3.13	0.00
67	3.82	21432	63	29.29	3.13	0.00
67	3.76	21305	64	28.89	3.12	0.00
67	3.72	21308	64	29.23	3.09	0.00
67	3.76	21403	64	29.12	3.11	0.00
67	3.70	20875	63	28.81	3.14	0.00
67	3.79	21490	63	29.17	3.12	0.00
67	3.69	21086	64	29.21	3.11	0.00
68	3.71	21135	63	29.28	3.13	0.00
67	3.68	21047	64	28.82	3.12	0.00
6	0.46	2002	62	15.02	1.58	0.00
4	0.29	1283	62	14.43	1.56	0.00
3	0.28	1030	63	13.45	1.37	0.00
4	0.31	1382	62	14.81	1.53	0.00
3	0.28	836	62	12.71	1.32	0.00
4	0.30	967	62	13.59	1.43	0.00
4	0.30	1114	62	13.54	1.39	0.00
3	0.28	840	62	12.56	1.26	0.00
4	0.31	1353	62	14.45	1.53	0.00
3	0.27	986	62	13.51	1.44	0.00
3	0.29	934	62	13.05	1.30	0.00
3	0.29	1152	61	13.87	1.49	0.00
4	0.29	1250	62	13.84	1.47	0.00
3	0.29	987	62	13.55	1.46	0.00
4	0.33	1263	61	13.93	1.48	0.00
3	0.28	785	61	12.72	1.34	0.00
3	0.29	1056	62	12.88	1.35	0.00
4	0.30	1162	62	13.72	1.44	0.00
4	0.31	1206	62	14.66	1.55	0.00
3	0.28	1025	61	12.92	1.36	0.00
3	0.28	1023	62	13.53	1.40	0.00
3	0.29	1363	63	14.35	1.49	0.00
3	0.27	673	61	12.45	1.28	0.00
4	0.29	1281	61	14.01	1.46	0.00
4	0.32	1044	61	13.47	1.49	0.00
3	0.28	711	62	12.06	1.26	0.00
4	0.30	1146	62	12.82	1.29	0.00
3	0.28	1016	62	13.14	1.39	0.00
4	0.31	1303	61	13.65	1.44	0.00
3	0.27	799	61	12.39	1.24	0.00
3	0.29	1230	62	13.59	1.41	0.00
3	0.29	1144	61	13.88	1.41	0.00
3	0.28	997	62	13.03	1.35	0.00
3	0.28	962	61	13.23	1.35	0.00
4	0.32	1193	62	13.84	1.44	0.00
3	0.28	701	61	12.33	1.29	0.00
3	0.29	1071	61	13.36	1.35	0.00
4	0.30	1220	61	13.86	1.44	0.00
4	0.30	1009	62	13.69	1.45	0.00
3	0.29	1208	62	13.46	1.38	0.00
3	0.28	1018	60	13.39	1.40	0.00
3	0.29	1099	61	13.60	1.38	0.00
3	0.29	1164	62	14.16	1.52	0.00
4	0.30	1389	62	14.42	1.54	0.00
4	0.31	713	62	12.87	1.36	0.00
4	0.29	757	61	12.51	1.27	0.00
4	0.31	1283	62	13.98	1.47	0.00
4	0.33	688	62	13.21	1.41	0.00
