Avg_MHz	Busy%	IRQ	PkgTmp	PkgWatt	RAMWatt	RAM_%
114	4.83	2251	65	42.42	2.79	0.00
123	5.39	5720	66	39.20	2.97	0.00
117	5.12	2826	66	41.02	2.95	0.00
106	4.89	7695	65	38.05	2.84	0.00
123	5.45	2999	66	35.48	2.99	0.00
99	4.61	14677	66	41.28	2.71	0.00
107	4.61	3675	66	42.94	2.87	0.00
87	3.93	2525	66	34.00	2.63	0.00
4	0.31	1161	64	14.78	1.52	0.00
3	0.27	670	65	12.54	1.30	0.00
4	0.32	1496	64	15.07	1.54	0.00
5	0.38	56	64	13.26	1.13	0.00
