Connecting to host 10.45.0.2, port 5201
[  4] local 10.45.0.1 port 54791 connected to 10.45.0.2 port 5201
[  4] 282.00-283.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 283.00-284.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 284.00-285.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 285.00-286.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 286.00-287.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 287.00-288.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 288.00-289.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 289.00-290.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 290.00-291.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 291.00-292.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 292.00-293.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 293.00-294.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 294.00-295.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 295.00-296.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 296.00-297.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 297.00-298.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 298.00-299.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 299.00-300.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 300.00-301.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 301.00-302.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 302.00-303.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 303.00-304.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 304.00-305.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 305.00-306.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 306.00-307.00 sec  1.73 GBytes  14.8 Gbits/sec    0   1.87 MBytes       
[  4] 307.00-308.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 308.00-309.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 309.00-310.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 310.00-311.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 311.00-312.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 312.00-313.00 sec  1.74 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 313.00-314.00 sec  1.73 GBytes  14.9 Gbits/sec    0   1.87 MBytes       
[  4] 314.00-315.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 315.00-316.00 sec  1.73 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 316.00-317.00 sec  1.73 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 317.00-318.00 sec  1.73 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 318.00-319.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 319.00-320.00 sec  1.73 GBytes  14.8 Gbits/sec    0   2.81 MBytes       
[  4] 320.00-321.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 321.00-322.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 322.00-323.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 323.00-324.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 324.00-325.00 sec  1.73 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 325.00-326.00 sec  1.74 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 326.00-327.00 sec  1.73 GBytes  14.9 Gbits/sec    0   2.81 MBytes       
[  4] 327.00-327.11 sec   200 MBytes  14.8 Gbits/sec    0   2.81 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-327.11 sec   567 GBytes  14.9 Gbits/sec    0             sender
[  4]   0.00-327.11 sec  0.00 Bytes  0.00 bits/sec                  receiver
iperf3: interrupt - the client has terminated
